image,breed_id,species,breed
miniature_pinscher_65,19,dog,miniature_pinscher
havanese_101,13,dog,havanese
Siamese_175,5,cat,Siamese
Abyssinian_25,6,cat,Abyssinian
wheaten_terrier_181,14,dog,wheaten_terrier
Abyssinian_176,6,cat,Abyssinian
great_pyrenees_195,12,dog,great_pyrenees
miniature_pinscher_29,19,dog,miniature_pinscher
yorkshire_terrier_35,25,dog,yorkshire_terrier
staffordshire_bull_terrier_100,30,dog,staffordshire_bull_terrier
Sphynx_206,7,cat,Sphynx
great_pyrenees_33,12,dog,great_pyrenees
english_setter_5,21,dog,english_setter
Persian_162,1,cat,Persian
pug_23,27,dog,pug
pug_20,27,dog,pug
Egyptian_Mau_212,0,cat,Egyptian_Mau
pug_95,27,dog,pug
saint_bernard_62,32,dog,saint_bernard
basset_hound_97,33,dog,basset_hound
english_setter_189,21,dog,english_setter
Bengal_85,9,cat,Bengal
shiba_inu_205,20,dog,shiba_inu
Russian_Blue_253,11,cat,Russian_Blue
staffordshire_bull_terrier_133,30,dog,staffordshire_bull_terrier
japanese_chin_98,22,dog,japanese_chin
Abyssinian_144,6,cat,Abyssinian
wheaten_terrier_70,14,dog,wheaten_terrier
staffordshire_bull_terrier_93,30,dog,staffordshire_bull_terrier
samoyed_59,16,dog,samoyed
newfoundland_81,34,dog,newfoundland
Egyptian_Mau_142,0,cat,Egyptian_Mau
great_pyrenees_135,12,dog,great_pyrenees
pomeranian_77,31,dog,pomeranian
Bombay_91,3,cat,Bombay
Bombay_89,3,cat,Bombay
keeshond_108,28,dog,keeshond
Siamese_225,5,cat,Siamese
chihuahua_176,23,dog,chihuahua
boxer_88,17,dog,boxer
Ragdoll_93,2,cat,Ragdoll
great_pyrenees_48,12,dog,great_pyrenees
scottish_terrier_190,24,dog,scottish_terrier
staffordshire_bull_terrier_125,30,dog,staffordshire_bull_terrier
basset_hound_162,33,dog,basset_hound
Russian_Blue_198,11,cat,Russian_Blue
Siamese_19,5,cat,Siamese
havanese_182,13,dog,havanese
scottish_terrier_12,24,dog,scottish_terrier
american_bulldog_94,36,dog,american_bulldog
yorkshire_terrier_183,25,dog,yorkshire_terrier
american_bulldog_113,36,dog,american_bulldog
staffordshire_bull_terrier_99,30,dog,staffordshire_bull_terrier
Persian_11,1,cat,Persian
wheaten_terrier_122,14,dog,wheaten_terrier
staffordshire_bull_terrier_64,30,dog,staffordshire_bull_terrier
shiba_inu_84,20,dog,shiba_inu
Egyptian_Mau_192,0,cat,Egyptian_Mau
japanese_chin_22,22,dog,japanese_chin
yorkshire_terrier_79,25,dog,yorkshire_terrier
american_pit_bull_terrier_94,26,dog,american_pit_bull_terrier
Bombay_61,3,cat,Bombay
staffordshire_bull_terrier_109,30,dog,staffordshire_bull_terrier
american_pit_bull_terrier_84,26,dog,american_pit_bull_terrier
Ragdoll_27,2,cat,Ragdoll
yorkshire_terrier_90,25,dog,yorkshire_terrier
scottish_terrier_82,24,dog,scottish_terrier
Birman_11,10,cat,Birman
scottish_terrier_81,24,dog,scottish_terrier
staffordshire_bull_terrier_32,30,dog,staffordshire_bull_terrier
great_pyrenees_171,12,dog,great_pyrenees
Bombay_3,3,cat,Bombay
american_bulldog_137,36,dog,american_bulldog
beagle_18,35,dog,beagle
Bombay_115,3,cat,Bombay
english_setter_69,21,dog,english_setter
pomeranian_27,31,dog,pomeranian
Birman_83,10,cat,Birman
samoyed_57,16,dog,samoyed
pug_147,27,dog,pug
newfoundland_167,34,dog,newfoundland
shiba_inu_99,20,dog,shiba_inu
Bengal_143,9,cat,Bengal
Persian_31,1,cat,Persian
japanese_chin_84,22,dog,japanese_chin
basset_hound_167,33,dog,basset_hound
japanese_chin_186,22,dog,japanese_chin
Sphynx_197,7,cat,Sphynx
newfoundland_76,34,dog,newfoundland
samoyed_36,16,dog,samoyed
havanese_172,13,dog,havanese
staffordshire_bull_terrier_105,30,dog,staffordshire_bull_terrier
american_bulldog_173,36,dog,american_bulldog
american_bulldog_128,36,dog,american_bulldog
basset_hound_173,33,dog,basset_hound
Birman_1,10,cat,Birman
saint_bernard_176,32,dog,saint_bernard
english_setter_101,21,dog,english_setter
British_Shorthair_129,8,cat,British_Shorthair
Bengal_194,9,cat,Bengal
english_setter_82,21,dog,english_setter
beagle_83,35,dog,beagle
boxer_61,17,dog,boxer
chihuahua_31,23,dog,chihuahua
British_Shorthair_164,8,cat,British_Shorthair
saint_bernard_46,32,dog,saint_bernard
shiba_inu_136,20,dog,shiba_inu
Siamese_167,5,cat,Siamese
german_shorthaired_121,15,dog,german_shorthaired
great_pyrenees_11,12,dog,great_pyrenees
British_Shorthair_54,8,cat,British_Shorthair
samoyed_125,16,dog,samoyed
keeshond_190,28,dog,keeshond
miniature_pinscher_31,19,dog,miniature_pinscher
Ragdoll_257,2,cat,Ragdoll
english_setter_155,21,dog,english_setter
Bombay_130,3,cat,Bombay
saint_bernard_72,32,dog,saint_bernard
shiba_inu_122,20,dog,shiba_inu
japanese_chin_78,22,dog,japanese_chin
Birman_107,10,cat,Birman
english_cocker_spaniel_32,29,dog,english_cocker_spaniel
Egyptian_Mau_14,0,cat,Egyptian_Mau
japanese_chin_157,22,dog,japanese_chin
Bengal_19,9,cat,Bengal
newfoundland_75,34,dog,newfoundland
pomeranian_88,31,dog,pomeranian
havanese_32,13,dog,havanese
basset_hound_107,33,dog,basset_hound
British_Shorthair_185,8,cat,British_Shorthair
Russian_Blue_182,11,cat,Russian_Blue
english_setter_110,21,dog,english_setter
Maine_Coon_55,4,cat,Maine_Coon
chihuahua_190,23,dog,chihuahua
pug_184,27,dog,pug
saint_bernard_14,32,dog,saint_bernard
Ragdoll_234,2,cat,Ragdoll
great_pyrenees_17,12,dog,great_pyrenees
wheaten_terrier_197,14,dog,wheaten_terrier
Russian_Blue_152,11,cat,Russian_Blue
Abyssinian_101,6,cat,Abyssinian
american_bulldog_188,36,dog,american_bulldog
saint_bernard_60,32,dog,saint_bernard
Abyssinian_202,6,cat,Abyssinian
scottish_terrier_32,24,dog,scottish_terrier
Maine_Coon_150,4,cat,Maine_Coon
leonberger_135,18,dog,leonberger
english_setter_61,21,dog,english_setter
chihuahua_196,23,dog,chihuahua
Abyssinian_184,6,cat,Abyssinian
Birman_27,10,cat,Birman
german_shorthaired_29,15,dog,german_shorthaired
beagle_134,35,dog,beagle
Birman_65,10,cat,Birman
english_setter_41,21,dog,english_setter
Bengal_77,9,cat,Bengal
Ragdoll_176,2,cat,Ragdoll
Maine_Coon_272,4,cat,Maine_Coon
Persian_55,1,cat,Persian
Birman_2,10,cat,Birman
great_pyrenees_113,12,dog,great_pyrenees
yorkshire_terrier_9,25,dog,yorkshire_terrier
Maine_Coon_39,4,cat,Maine_Coon
american_pit_bull_terrier_111,26,dog,american_pit_bull_terrier
german_shorthaired_24,15,dog,german_shorthaired
havanese_91,13,dog,havanese
havanese_166,13,dog,havanese
Maine_Coon_63,4,cat,Maine_Coon
japanese_chin_147,22,dog,japanese_chin
boxer_36,17,dog,boxer
Ragdoll_113,2,cat,Ragdoll
english_setter_125,21,dog,english_setter
British_Shorthair_118,8,cat,British_Shorthair
Ragdoll_74,2,cat,Ragdoll
pomeranian_63,31,dog,pomeranian
american_bulldog_176,36,dog,american_bulldog
Ragdoll_20,2,cat,Ragdoll
wheaten_terrier_171,14,dog,wheaten_terrier
Ragdoll_145,2,cat,Ragdoll
wheaten_terrier_136,14,dog,wheaten_terrier
Egyptian_Mau_4,0,cat,Egyptian_Mau
Persian_125,1,cat,Persian
samoyed_11,16,dog,samoyed
newfoundland_124,34,dog,newfoundland
Persian_120,1,cat,Persian
american_bulldog_152,36,dog,american_bulldog
scottish_terrier_67,24,dog,scottish_terrier
samoyed_37,16,dog,samoyed
yorkshire_terrier_140,25,dog,yorkshire_terrier
american_pit_bull_terrier_129,26,dog,american_pit_bull_terrier
english_cocker_spaniel_158,29,dog,english_cocker_spaniel
Abyssinian_60,6,cat,Abyssinian
Persian_173,1,cat,Persian
Sphynx_223,7,cat,Sphynx
japanese_chin_106,22,dog,japanese_chin
Russian_Blue_186,11,cat,Russian_Blue
japanese_chin_165,22,dog,japanese_chin
Siamese_155,5,cat,Siamese
Bengal_172,9,cat,Bengal
Egyptian_Mau_75,0,cat,Egyptian_Mau
keeshond_51,28,dog,keeshond
Sphynx_128,7,cat,Sphynx
scottish_terrier_145,24,dog,scottish_terrier
Maine_Coon_147,4,cat,Maine_Coon
leonberger_125,18,dog,leonberger
shiba_inu_34,20,dog,shiba_inu
american_pit_bull_terrier_42,26,dog,american_pit_bull_terrier
pug_175,27,dog,pug
shiba_inu_177,20,dog,shiba_inu
english_cocker_spaniel_140,29,dog,english_cocker_spaniel
american_pit_bull_terrier_194,26,dog,american_pit_bull_terrier
miniature_pinscher_3,19,dog,miniature_pinscher
saint_bernard_64,32,dog,saint_bernard
newfoundland_35,34,dog,newfoundland
shiba_inu_50,20,dog,shiba_inu
leonberger_109,18,dog,leonberger
Egyptian_Mau_133,0,cat,Egyptian_Mau
Egyptian_Mau_173,0,cat,Egyptian_Mau
german_shorthaired_153,15,dog,german_shorthaired
english_setter_30,21,dog,english_setter
Siamese_237,5,cat,Siamese
newfoundland_2,34,dog,newfoundland
chihuahua_98,23,dog,chihuahua
wheaten_terrier_65,14,dog,wheaten_terrier
keeshond_90,28,dog,keeshond
basset_hound_58,33,dog,basset_hound
Persian_261,1,cat,Persian
Maine_Coon_32,4,cat,Maine_Coon
newfoundland_58,34,dog,newfoundland
Abyssinian_126,6,cat,Abyssinian
wheaten_terrier_116,14,dog,wheaten_terrier
newfoundland_144,34,dog,newfoundland
newfoundland_11,34,dog,newfoundland
pug_107,27,dog,pug
american_pit_bull_terrier_8,26,dog,american_pit_bull_terrier
Siamese_128,5,cat,Siamese
wheaten_terrier_194,14,dog,wheaten_terrier
Persian_260,1,cat,Persian
Ragdoll_6,2,cat,Ragdoll
Abyssinian_115,6,cat,Abyssinian
japanese_chin_52,22,dog,japanese_chin
British_Shorthair_122,8,cat,British_Shorthair
english_cocker_spaniel_77,29,dog,english_cocker_spaniel
wheaten_terrier_13,14,dog,wheaten_terrier
Siamese_210,5,cat,Siamese
beagle_171,35,dog,beagle
Egyptian_Mau_47,0,cat,Egyptian_Mau
Birman_155,10,cat,Birman
beagle_60,35,dog,beagle
Egyptian_Mau_198,0,cat,Egyptian_Mau
scottish_terrier_80,24,dog,scottish_terrier
beagle_35,35,dog,beagle
beagle_3,35,dog,beagle
yorkshire_terrier_68,25,dog,yorkshire_terrier
leonberger_185,18,dog,leonberger
Birman_114,10,cat,Birman
Ragdoll_260,2,cat,Ragdoll
pug_108,27,dog,pug
shiba_inu_190,20,dog,shiba_inu
yorkshire_terrier_66,25,dog,yorkshire_terrier
Russian_Blue_1,11,cat,Russian_Blue
miniature_pinscher_85,19,dog,miniature_pinscher
boxer_50,17,dog,boxer
miniature_pinscher_114,19,dog,miniature_pinscher
staffordshire_bull_terrier_31,30,dog,staffordshire_bull_terrier
wheaten_terrier_17,14,dog,wheaten_terrier
great_pyrenees_179,12,dog,great_pyrenees
chihuahua_56,23,dog,chihuahua
shiba_inu_187,20,dog,shiba_inu
wheaten_terrier_15,14,dog,wheaten_terrier
great_pyrenees_38,12,dog,great_pyrenees
beagle_179,35,dog,beagle
miniature_pinscher_162,19,dog,miniature_pinscher
beagle_137,35,dog,beagle
Bengal_22,9,cat,Bengal
Russian_Blue_205,11,cat,Russian_Blue
Ragdoll_95,2,cat,Ragdoll
Sphynx_145,7,cat,Sphynx
Ragdoll_112,2,cat,Ragdoll
saint_bernard_183,32,dog,saint_bernard
Sphynx_146,7,cat,Sphynx
Egyptian_Mau_21,0,cat,Egyptian_Mau
yorkshire_terrier_121,25,dog,yorkshire_terrier
Bombay_183,3,cat,Bombay
keeshond_92,28,dog,keeshond
Persian_153,1,cat,Persian
Siamese_110,5,cat,Siamese
Abyssinian_71,6,cat,Abyssinian
beagle_193,35,dog,beagle
chihuahua_158,23,dog,chihuahua
keeshond_62,28,dog,keeshond
British_Shorthair_83,8,cat,British_Shorthair
pomeranian_129,31,dog,pomeranian
leonberger_38,18,dog,leonberger
keeshond_30,28,dog,keeshond
Maine_Coon_33,4,cat,Maine_Coon
saint_bernard_112,32,dog,saint_bernard
British_Shorthair_27,8,cat,British_Shorthair
yorkshire_terrier_15,25,dog,yorkshire_terrier
chihuahua_35,23,dog,chihuahua
British_Shorthair_161,8,cat,British_Shorthair
german_shorthaired_16,15,dog,german_shorthaired
japanese_chin_200,22,dog,japanese_chin
Sphynx_193,7,cat,Sphynx
staffordshire_bull_terrier_138,30,dog,staffordshire_bull_terrier
english_setter_157,21,dog,english_setter
havanese_60,13,dog,havanese
german_shorthaired_93,15,dog,german_shorthaired
american_pit_bull_terrier_103,26,dog,american_pit_bull_terrier
basset_hound_177,33,dog,basset_hound
wheaten_terrier_91,14,dog,wheaten_terrier
japanese_chin_91,22,dog,japanese_chin
staffordshire_bull_terrier_3,30,dog,staffordshire_bull_terrier
beagle_65,35,dog,beagle
Siamese_184,5,cat,Siamese
boxer_38,17,dog,boxer
english_cocker_spaniel_58,29,dog,english_cocker_spaniel
Bengal_103,9,cat,Bengal
Bombay_120,3,cat,Bombay
wheaten_terrier_166,14,dog,wheaten_terrier
samoyed_38,16,dog,samoyed
wheaten_terrier_195,14,dog,wheaten_terrier
wheaten_terrier_36,14,dog,wheaten_terrier
staffordshire_bull_terrier_183,30,dog,staffordshire_bull_terrier
japanese_chin_55,22,dog,japanese_chin
yorkshire_terrier_120,25,dog,yorkshire_terrier
Maine_Coon_46,4,cat,Maine_Coon
keeshond_189,28,dog,keeshond
Sphynx_88,7,cat,Sphynx
British_Shorthair_107,8,cat,British_Shorthair
miniature_pinscher_152,19,dog,miniature_pinscher
Maine_Coon_79,4,cat,Maine_Coon
Russian_Blue_61,11,cat,Russian_Blue
german_shorthaired_53,15,dog,german_shorthaired
scottish_terrier_184,24,dog,scottish_terrier
yorkshire_terrier_197,25,dog,yorkshire_terrier
Maine_Coon_249,4,cat,Maine_Coon
Persian_20,1,cat,Persian
Persian_6,1,cat,Persian
american_bulldog_2,36,dog,american_bulldog
american_pit_bull_terrier_102,26,dog,american_pit_bull_terrier
Persian_134,1,cat,Persian
British_Shorthair_127,8,cat,British_Shorthair
scottish_terrier_177,24,dog,scottish_terrier
basset_hound_87,33,dog,basset_hound
Maine_Coon_87,4,cat,Maine_Coon
shiba_inu_12,20,dog,shiba_inu
shiba_inu_174,20,dog,shiba_inu
Ragdoll_171,2,cat,Ragdoll
shiba_inu_191,20,dog,shiba_inu
great_pyrenees_54,12,dog,great_pyrenees
basset_hound_85,33,dog,basset_hound
beagle_87,35,dog,beagle
american_pit_bull_terrier_44,26,dog,american_pit_bull_terrier
scottish_terrier_38,24,dog,scottish_terrier
scottish_terrier_109,24,dog,scottish_terrier
keeshond_6,28,dog,keeshond
american_pit_bull_terrier_162,26,dog,american_pit_bull_terrier
Bengal_92,9,cat,Bengal
Bengal_113,9,cat,Bengal
Bengal_201,9,cat,Bengal
Egyptian_Mau_162,0,cat,Egyptian_Mau
Russian_Blue_193,11,cat,Russian_Blue
Russian_Blue_96,11,cat,Russian_Blue
Abyssinian_118,6,cat,Abyssinian
Russian_Blue_98,11,cat,Russian_Blue
german_shorthaired_141,15,dog,german_shorthaired
keeshond_178,28,dog,keeshond
newfoundland_93,34,dog,newfoundland
american_bulldog_179,36,dog,american_bulldog
Russian_Blue_203,11,cat,Russian_Blue
american_bulldog_16,36,dog,american_bulldog
Birman_69,10,cat,Birman
Persian_163,1,cat,Persian
american_bulldog_70,36,dog,american_bulldog
basset_hound_110,33,dog,basset_hound
shiba_inu_178,20,dog,shiba_inu
miniature_pinscher_138,19,dog,miniature_pinscher
Ragdoll_219,2,cat,Ragdoll
Sphynx_162,7,cat,Sphynx
Sphynx_44,7,cat,Sphynx
Birman_158,10,cat,Birman
japanese_chin_187,22,dog,japanese_chin
British_Shorthair_168,8,cat,British_Shorthair
Ragdoll_97,2,cat,Ragdoll
beagle_131,35,dog,beagle
miniature_pinscher_12,19,dog,miniature_pinscher
Siamese_43,5,cat,Siamese
Persian_2,1,cat,Persian
wheaten_terrier_169,14,dog,wheaten_terrier
Abyssinian_86,6,cat,Abyssinian
Persian_107,1,cat,Persian
Sphynx_59,7,cat,Sphynx
samoyed_141,16,dog,samoyed
havanese_197,13,dog,havanese
staffordshire_bull_terrier_23,30,dog,staffordshire_bull_terrier
german_shorthaired_69,15,dog,german_shorthaired
Birman_174,10,cat,Birman
newfoundland_190,34,dog,newfoundland
boxer_159,17,dog,boxer
pomeranian_101,31,dog,pomeranian
Siamese_154,5,cat,Siamese
British_Shorthair_104,8,cat,British_Shorthair
Birman_171,10,cat,Birman
german_shorthaired_8,15,dog,german_shorthaired
newfoundland_39,34,dog,newfoundland
Sphynx_198,7,cat,Sphynx
Russian_Blue_154,11,cat,Russian_Blue
pug_53,27,dog,pug
shiba_inu_55,20,dog,shiba_inu
British_Shorthair_212,8,cat,British_Shorthair
great_pyrenees_160,12,dog,great_pyrenees
chihuahua_13,23,dog,chihuahua
american_pit_bull_terrier_107,26,dog,american_pit_bull_terrier
Bengal_126,9,cat,Bengal
japanese_chin_196,22,dog,japanese_chin
german_shorthaired_134,15,dog,german_shorthaired
leonberger_87,18,dog,leonberger
pug_21,27,dog,pug
miniature_pinscher_196,19,dog,miniature_pinscher
British_Shorthair_182,8,cat,British_Shorthair
american_bulldog_218,36,dog,american_bulldog
British_Shorthair_99,8,cat,British_Shorthair
american_bulldog_7,36,dog,american_bulldog
shiba_inu_13,20,dog,shiba_inu
havanese_153,13,dog,havanese
Bombay_171,3,cat,Bombay
wheaten_terrier_103,14,dog,wheaten_terrier
pomeranian_102,31,dog,pomeranian
pug_182,27,dog,pug
chihuahua_198,23,dog,chihuahua
german_shorthaired_38,15,dog,german_shorthaired
scottish_terrier_29,24,dog,scottish_terrier
havanese_81,13,dog,havanese
great_pyrenees_14,12,dog,great_pyrenees
great_pyrenees_165,12,dog,great_pyrenees
german_shorthaired_167,15,dog,german_shorthaired
miniature_pinscher_53,19,dog,miniature_pinscher
British_Shorthair_113,8,cat,British_Shorthair
pug_197,27,dog,pug
beagle_43,35,dog,beagle
Ragdoll_59,2,cat,Ragdoll
miniature_pinscher_170,19,dog,miniature_pinscher
saint_bernard_173,32,dog,saint_bernard
shiba_inu_46,20,dog,shiba_inu
beagle_120,35,dog,beagle
Abyssinian_122,6,cat,Abyssinian
saint_bernard_12,32,dog,saint_bernard
British_Shorthair_275,8,cat,British_Shorthair
staffordshire_bull_terrier_8,30,dog,staffordshire_bull_terrier
newfoundland_196,34,dog,newfoundland
Persian_116,1,cat,Persian
leonberger_120,18,dog,leonberger
newfoundland_16,34,dog,newfoundland
shiba_inu_163,20,dog,shiba_inu
miniature_pinscher_47,19,dog,miniature_pinscher
Bengal_51,9,cat,Bengal
Sphynx_136,7,cat,Sphynx
wheaten_terrier_199,14,dog,wheaten_terrier
beagle_143,35,dog,beagle
pomeranian_119,31,dog,pomeranian
leonberger_10,18,dog,leonberger
Ragdoll_57,2,cat,Ragdoll
Bengal_48,9,cat,Bengal
pug_177,27,dog,pug
Russian_Blue_40,11,cat,Russian_Blue
newfoundland_161,34,dog,newfoundland
havanese_191,13,dog,havanese
pomeranian_20,31,dog,pomeranian
Bengal_180,9,cat,Bengal
pomeranian_89,31,dog,pomeranian
samoyed_47,16,dog,samoyed
leonberger_190,18,dog,leonberger
boxer_55,17,dog,boxer
Persian_221,1,cat,Persian
Bombay_132,3,cat,Bombay
great_pyrenees_199,12,dog,great_pyrenees
basset_hound_134,33,dog,basset_hound
great_pyrenees_143,12,dog,great_pyrenees
British_Shorthair_270,8,cat,British_Shorthair
Abyssinian_210,6,cat,Abyssinian
keeshond_2,28,dog,keeshond
Sphynx_248,7,cat,Sphynx
Ragdoll_228,2,cat,Ragdoll
chihuahua_84,23,dog,chihuahua
Sphynx_127,7,cat,Sphynx
Abyssinian_116,6,cat,Abyssinian
english_cocker_spaniel_123,29,dog,english_cocker_spaniel
Egyptian_Mau_207,0,cat,Egyptian_Mau
Persian_89,1,cat,Persian
english_cocker_spaniel_112,29,dog,english_cocker_spaniel
Siamese_158,5,cat,Siamese
newfoundland_135,34,dog,newfoundland
japanese_chin_31,22,dog,japanese_chin
leonberger_131,18,dog,leonberger
Birman_105,10,cat,Birman
japanese_chin_65,22,dog,japanese_chin
Siamese_98,5,cat,Siamese
Russian_Blue_87,11,cat,Russian_Blue
keeshond_47,28,dog,keeshond
Bombay_114,3,cat,Bombay
beagle_197,35,dog,beagle
english_setter_68,21,dog,english_setter
shiba_inu_3,20,dog,shiba_inu
Sphynx_164,7,cat,Sphynx
Bengal_158,9,cat,Bengal
chihuahua_123,23,dog,chihuahua
beagle_92,35,dog,beagle
Bengal_168,9,cat,Bengal
basset_hound_188,33,dog,basset_hound
leonberger_93,18,dog,leonberger
Egyptian_Mau_8,0,cat,Egyptian_Mau
scottish_terrier_135,24,dog,scottish_terrier
american_bulldog_220,36,dog,american_bulldog
Persian_257,1,cat,Persian
wheaten_terrier_10,14,dog,wheaten_terrier
american_pit_bull_terrier_108,26,dog,american_pit_bull_terrier
american_bulldog_83,36,dog,american_bulldog
english_setter_147,21,dog,english_setter
chihuahua_186,23,dog,chihuahua
Birman_190,10,cat,Birman
english_cocker_spaniel_148,29,dog,english_cocker_spaniel
boxer_58,17,dog,boxer
Birman_84,10,cat,Birman
Siamese_208,5,cat,Siamese
american_bulldog_142,36,dog,american_bulldog
Ragdoll_7,2,cat,Ragdoll
keeshond_58,28,dog,keeshond
Abyssinian_69,6,cat,Abyssinian
japanese_chin_112,22,dog,japanese_chin
scottish_terrier_181,24,dog,scottish_terrier
staffordshire_bull_terrier_130,30,dog,staffordshire_bull_terrier
leonberger_144,18,dog,leonberger
leonberger_22,18,dog,leonberger
havanese_152,13,dog,havanese
japanese_chin_139,22,dog,japanese_chin
Siamese_109,5,cat,Siamese
samoyed_168,16,dog,samoyed
Egyptian_Mau_125,0,cat,Egyptian_Mau
Russian_Blue_120,11,cat,Russian_Blue
miniature_pinscher_10,19,dog,miniature_pinscher
scottish_terrier_123,24,dog,scottish_terrier
Ragdoll_175,2,cat,Ragdoll
havanese_128,13,dog,havanese
scottish_terrier_127,24,dog,scottish_terrier
shiba_inu_87,20,dog,shiba_inu
beagle_184,35,dog,beagle
japanese_chin_64,22,dog,japanese_chin
boxer_66,17,dog,boxer
beagle_191,35,dog,beagle
american_bulldog_166,36,dog,american_bulldog
american_bulldog_99,36,dog,american_bulldog
samoyed_81,16,dog,samoyed
Maine_Coon_107,4,cat,Maine_Coon
chihuahua_80,23,dog,chihuahua
newfoundland_1,34,dog,newfoundland
Sphynx_170,7,cat,Sphynx
Persian_200,1,cat,Persian
german_shorthaired_177,15,dog,german_shorthaired
saint_bernard_142,32,dog,saint_bernard
wheaten_terrier_2,14,dog,wheaten_terrier
leonberger_116,18,dog,leonberger
american_bulldog_101,36,dog,american_bulldog
Sphynx_108,7,cat,Sphynx
beagle_24,35,dog,beagle
english_cocker_spaniel_108,29,dog,english_cocker_spaniel
staffordshire_bull_terrier_191,30,dog,staffordshire_bull_terrier
Birman_10,10,cat,Birman
Abyssinian_100,6,cat,Abyssinian
english_cocker_spaniel_187,29,dog,english_cocker_spaniel
yorkshire_terrier_101,25,dog,yorkshire_terrier
saint_bernard_133,32,dog,saint_bernard
Russian_Blue_220,11,cat,Russian_Blue
wheaten_terrier_25,14,dog,wheaten_terrier
chihuahua_131,23,dog,chihuahua
saint_bernard_178,32,dog,saint_bernard
scottish_terrier_23,24,dog,scottish_terrier
boxer_132,17,dog,boxer
great_pyrenees_139,12,dog,great_pyrenees
Bengal_101,9,cat,Bengal
english_cocker_spaniel_182,29,dog,english_cocker_spaniel
British_Shorthair_130,8,cat,British_Shorthair
Abyssinian_169,6,cat,Abyssinian
scottish_terrier_35,24,dog,scottish_terrier
keeshond_136,28,dog,keeshond
